emb 0,emb 1,emb 2,emb 3,emb 4,emb 5,emb 6,emb 7,labels
2.7994225,0.37627345,2.081735,1.7024444,2.04681,0.7042912,1.8023096,0.9526859,fear
2.7141576,0.33375162,1.7904551,1.7187192,1.9903585,0.6400973,1.4938511,1.0351778,fear
2.6356041,0.4327351,1.7479496,1.7813939,2.0197597,0.68754333,1.5129523,0.9113796,fear
2.7836876,0.7282612,1.7551564,2.1229017,2.0950124,0.92317945,1.2156999,0.69434744,fear
2.899973,0.66326725,1.9081184,1.996689,2.1789534,1.0268476,1.6242316,0.9538787,fear
2.9205706,0.29432675,1.900335,2.06981,1.9970069,0.27226225,1.1324111,0.7972426,fear
2.7178366,0.5463837,1.8965366,1.7089609,2.2090967,0.93291014,1.8218304,0.98025465,fear
2.5525548,0.61303234,1.803301,1.6989573,1.8784049,0.9504163,1.7703942,1.107828,fear
3.0365,0.72782356,1.9468167,2.0004961,2.444732,0.68215984,1.556856,0.89647764,fear
2.599747,0.5014268,2.2195172,1.9603342,2.106973,0.9782226,1.6426158,0.79965043,fear
2.9446685,0.6734123,1.8716935,1.9614601,2.1949646,0.9986404,1.5635978,0.9748199,fear
2.7467883,0.8011296,2.0906105,2.0676908,2.1966503,1.0690765,1.6815482,0.8581444,fear
2.5178454,0.4506397,1.8363974,1.5969393,1.8913255,0.8005601,1.6904453,0.9473015,fear
2.862363,0.65702313,1.9077637,1.8081601,1.809411,0.644516,1.4521182,1.0573164,fear
2.74085,0.6574729,1.8463967,1.8007755,1.8531303,1.0424582,1.4026284,0.9559175,fear
2.6692457,0.5534168,2.263981,1.8811235,1.9433908,0.6108546,1.6060618,0.6087945,fear
2.8139594,0.6456501,2.1094618,2.031313,2.1023855,0.92526835,1.5745767,0.90399766,fear
2.549949,0.7553882,1.7408593,1.6763002,2.0766706,0.852245,1.6093879,1.0953761,fear
2.9334707,0.5664136,1.8835343,1.8663803,2.0215504,1.0210125,1.4352013,0.8622729,fear
2.6897426,0.79578227,1.7985197,1.8361865,1.9831089,1.197262,1.4993829,0.92144686,fear
2.9168293,0.69186014,1.845386,1.5311141,2.298139,1.1626809,1.8721495,1.2346439,fear
2.9107351,0.5240634,1.920529,1.5742493,2.1358678,0.64925086,1.7077131,0.9702674,fear
2.7633042,0.8638173,1.6302421,1.6691378,1.9311683,0.8146539,1.1183404,0.9074633,fear
2.8911881,0.15933785,2.2967005,1.8327353,2.2497199,0.6745107,1.8394052,0.3899097,fear
2.9541075,0.5994867,1.8215138,1.9512098,2.1441705,1.0414556,1.4121442,0.78117424,fear
1.5624685,1.5418205,1.3073328,1.581182,1.7160858,1.2724208,1.2666222,1.4837823,surprise
1.6221882,1.7445155,1.0636412,1.9015108,1.6717736,1.2431589,0.915891,1.2264661,surprise
1.3590577,1.574455,1.3615667,1.7799491,1.8955469,1.2096088,1.1604584,1.2060193,surprise
1.5551438,1.6703988,1.0978581,1.6613712,1.7537729,1.3549699,0.89669406,1.1502733,surprise
1.5772034,1.5656627,0.9927837,1.5889401,1.8846577,1.5570503,1.3594899,1.419492,surprise
1.7278368,1.7632434,0.89191514,1.795962,1.685324,1.4115324,0.8876837,1.0907629,surprise
1.8924942,1.2650025,1.4747252,2.0307112,1.8301992,1.1009228,1.2938293,1.2083304,surprise
1.6445285,1.7670212,1.0839753,1.6046671,1.7688512,1.4379187,1.0392265,1.3121128,surprise
1.8077031,1.4029609,1.1744287,1.8743322,1.5517346,1.1611307,1.0728514,1.2862359,surprise
1.4747291,1.7658076,1.0712795,1.9791758,1.6762214,1.5264859,0.8750024,1.1087711,surprise
1.4260525,1.3300978,1.1129326,1.612709,1.7028573,1.274295,1.3882295,1.2172043,surprise
1.3707657,1.6766824,1.3325114,1.9093102,2.0148046,1.4029397,1.1934385,1.2094245,surprise
1.2338309,1.4926132,0.8988543,1.8167357,1.3869997,1.3525739,1.1449333,1.2321223,surprise
1.3783878,1.4831756,1.2462903,1.8066868,1.7050635,1.5755149,1.1420829,1.2235252,surprise
1.6955819,1.5068836,0.9535947,1.8977935,1.9046038,1.472971,1.0351133,1.3372039,surprise
1.3141267,1.7004203,1.4446443,1.7003937,1.7313863,1.3850939,1.2166193,1.148723,surprise
1.7710394,1.5296388,1.1569202,1.8877493,1.8336092,1.1919937,1.0843785,1.1852937,surprise
1.7010632,1.5725393,1.2584682,1.8865513,1.642244,1.2814965,1.2192847,1.335616,surprise
1.5701395,1.742972,1.0438396,1.838007,1.762414,1.2624173,0.9152508,1.1351426,surprise
1.7279462,1.7488141,1.277059,1.8245122,1.8154243,1.4403825,1.1994785,1.34874,surprise
1.483745,1.5224386,1.1756697,1.9426097,1.872258,1.5903064,1.0672464,1.1138631,surprise
1.4386971,1.8771548,1.1841267,1.714701,1.7493807,1.3216059,1.2933192,1.2528172,surprise
1.5632263,1.4884108,1.5274488,1.919,1.7809693,1.1076573,1.2530252,1.2063026,surprise
1.505216,1.3721864,1.1523038,1.8067787,1.8140138,1.5285037,1.0100839,1.2015804,surprise
1.7478063,1.5149955,0.91452,1.9796185,1.8060948,1.0311469,1.0829076,1.0915575,surprise
1.4179077,1.7267541,1.0835944,1.712094,1.4361451,1.3502175,1.0838231,1.1183498,surprise
1.3860555,1.3332714,1.1498269,1.3980575,1.5995365,1.3059136,1.3936658,1.28693,surprise
1.3887787,1.5168792,1.3334974,1.5614843,1.470226,1.0976895,1.0700272,1.3210198,surprise
1.5880476,1.5057418,0.98495543,1.7461908,1.6239789,0.9837968,1.1057667,1.0704414,surprise
1.6837113,1.4775933,1.4083658,2.007302,1.7468778,1.201935,1.4405159,1.1971006,surprise
1.5698742,1.229218,1.1049572,1.6623557,1.4205011,1.0769948,1.139584,1.3032335,surprise
1.4730443,1.5128784,1.4558514,1.8426417,1.6710408,1.1561713,1.153842,1.2430958,surprise
1.580245,1.7737864,0.99873656,2.0006263,1.6849942,1.1529214,0.9443281,1.0631702,surprise
1.9399811,1.2447323,1.1826246,1.7679778,1.9638637,0.98164845,1.2272235,1.1971974,surprise
1.5610192,1.3489463,1.158876,1.8437449,1.8623459,1.5567621,1.0413224,1.1592749,surprise
1.6739874,1.3112693,1.3464053,2.197537,1.7868284,1.3002288,1.319825,1.0481498,surprise
1.7547897,1.8279635,1.2765174,2.053965,1.8227035,1.3906891,1.2704556,1.2121991,surprise
1.455486,1.6272347,1.2421324,1.961316,1.9872565,1.480028,1.1300652,1.2141511,surprise
1.6504642,1.2581244,1.3347034,1.948352,1.8271188,1.1096714,1.2028903,1.3412422,surprise
1.7133781,1.530389,1.0064603,1.6390864,1.5920783,1.1760396,0.99124455,1.3287657,surprise
1.3449924,1.6122937,0.8812108,1.6652559,1.5409037,1.2907798,1.2574819,1.3030014,surprise
1.479118,1.4430094,1.3875668,1.7798126,1.6471205,1.1300929,1.1124872,1.3628217,surprise
1.4756811,1.5080566,1.2176542,1.580572,1.640419,1.2369945,1.1695921,0.91676,surprise
1.2201189,1.7233212,1.2912054,1.5566754,1.6831675,1.2917176,1.1262689,1.2816759,surprise
1.662859,1.4042816,0.9473676,1.6834708,1.6935139,1.0565114,0.95057434,1.286407,surprise
1.4079627,1.7187304,1.2824047,1.5369265,1.8111736,1.284889,1.452631,1.1858996,surprise
1.6943243,1.6338372,0.9226275,1.9334922,1.8086509,1.19179,0.9768106,1.0512205,surprise
1.5151154,1.4114593,1.1945494,1.845753,1.7903819,1.5883718,1.109635,1.1478343,surprise
1.3189008,1.5631949,1.2018555,1.8769339,1.7586046,1.6126006,1.1475767,1.2039146,surprise
1.3379816,1.6254547,0.8826725,1.9221427,1.5056772,1.1001669,1.1035458,1.0638028,surprise
1.6153888,1.4391016,1.3292526,1.8410925,1.7245849,1.0228333,1.0581224,1.3504028,surprise
1.1931514,1.5526112,0.9639134,1.7323499,1.2356492,1.2125664,1.0948141,1.0711805,surprise
1.4208217,1.4136454,0.9661292,1.5699852,1.4614669,1.3977016,1.3534418,1.468742,surprise
1.6969024,1.3957155,0.9882476,1.8665057,1.7137793,1.0317231,0.9134334,1.1244497,surprise
1.4901959,1.59261,0.8165825,1.8499367,1.7089038,1.5395358,1.1597068,1.3015083,surprise
1.5169334,1.6091014,1.2002788,1.5836529,1.4401745,1.262197,0.9053785,1.0463332,surprise
1.6991423,1.7382585,1.3632432,1.8596597,1.7315167,1.2712038,1.3136016,1.3619161,surprise
1.4591068,1.5650429,1.1322644,2.0779488,2.010813,1.4032123,0.95672953,1.1244864,surprise
1.6524851,1.7610816,1.0011556,1.6407431,1.764825,1.384263,1.0309756,1.2137586,surprise
1.5651644,1.5823578,1.0695024,1.8943487,1.3965986,1.2164806,1.0685933,1.1906704,surprise
1.6817992,1.4886829,1.3712025,1.9678904,1.8171341,1.1618805,0.98400986,1.17711,surprise
1.380486,1.7956064,1.2212371,1.7663114,1.7818435,1.259687,0.9965694,1.0239958,surprise
1.5131552,1.3143249,1.220662,1.7297019,1.7567258,1.515221,1.1033828,1.2586248,surprise
1.3653916,1.671565,1.2790078,1.6504709,1.8419826,1.299214,1.1817735,1.1265478,surprise
1.4991872,1.5788727,1.0309187,1.9039075,1.5764395,1.0270123,1.1079469,1.0834085,surprise
1.713931,1.4273998,1.3573246,1.9314944,1.8098963,1.2365073,1.1806766,1.0625432,surprise
1.6520685,1.7213,1.0118312,1.7903162,1.7749019,1.3964245,0.91871554,1.281775,surprise
1.5365509,1.3788881,1.2011683,1.8209724,1.8552157,1.5170035,1.0410048,1.1917211,surprise
1.597799,1.5440675,1.0267948,2.1050267,1.7989151,1.4866575,1.2881685,1.2354447,surprise
1.5928681,1.41002,1.1784472,1.8141764,1.521169,1.0932528,1.2196376,1.2992684,surprise
1.4570261,1.4574212,0.98565835,1.762268,1.7829368,1.2368467,1.1682564,1.1948366,surprise
1.7109933,1.8506268,1.0264485,1.7165399,1.8640668,1.6714497,1.0889182,1.2556418,surprise
1.6412003,1.6117202,1.3947188,1.6805689,1.7043724,1.3000458,1.1072159,1.1105568,surprise
1.5938778,1.4809961,1.0005374,1.9615881,1.6138715,1.1009153,1.047947,1.2880882,surprise
1.5683746,1.61095,1.1452271,1.6421266,1.865717,1.2895015,0.95616126,1.1548663,surprise
1.4510723,1.697306,1.0972233,1.7805334,1.7844149,1.1250908,1.1453207,1.0365391,surprise
1.7309022,1.5835624,1.1713355,1.7411811,1.6670182,1.4014292,1.0360364,1.2361417,surprise
1.5991884,1.3317596,0.93954045,1.8014889,1.6629834,1.0696013,1.0990943,1.2468215,surprise
1.3764082,1.6165717,0.9445555,1.8200625,1.4504298,1.1486447,1.0554235,1.0487456,surprise
1.5627873,1.5387774,1.3548318,2.1183589,1.835409,1.2667534,1.0146577,1.2093302,surprise
1.6262151,1.660413,1.4187484,1.9537315,1.6676736,1.4598019,1.3191749,1.3450544,surprise
1.3984903,1.4464166,1.488452,1.6423494,1.6490953,1.3338902,1.2233092,0.8559907,surprise
1.9103886,1.5066897,1.1005907,1.9600629,1.954749,1.2237226,1.1201308,1.2833618,surprise
1.397565,1.358023,1.09729,1.7714176,1.1709346,1.0448531,1.1009587,1.0911385,surprise
1.6763965,1.4459759,1.2404771,2.0666337,1.6768556,1.0322092,1.0383538,1.3413534,surprise
1.6373085,1.7001098,1.3007263,1.7483987,1.6930436,1.4405149,1.1088457,1.281878,surprise
1.790133,1.261833,1.3575962,1.8936328,1.5863025,1.0974221,1.2983811,1.2910255,surprise
1.2244512,1.6696899,1.2651025,1.55223,1.6523628,1.4432427,0.95316595,1.2044163,surprise
1.4681479,1.590468,0.80218345,1.6859549,1.7641197,1.3573889,1.2890604,1.1625644,surprise
1.5013454,1.7910767,1.0523019,1.8226862,1.6286014,1.124629,1.1027414,1.1465242,surprise
1.7196115,1.4896399,1.2618239,1.9818604,2.1428888,1.0820777,1.1063999,1.0553589,surprise
1.6824744,1.6604692,1.253404,1.7571166,1.8385608,1.1617554,1.0682484,1.1094872,surprise
1.4719692,1.7935447,1.222545,1.9855565,1.742304,1.2626219,1.0413908,1.2302499,surprise
1.687584,1.5457712,1.0253693,1.8898365,1.8781685,1.5666171,1.3212986,1.299757,surprise
1.6952326,1.5343692,0.87006694,1.8326421,1.6570269,1.1416261,0.9599102,1.1840099,surprise
1.621501,1.6754282,1.0559517,1.8929269,1.8269411,1.1348819,1.0213736,1.1917317,surprise
1.5188042,1.4417918,1.5281718,1.7247226,1.8914353,1.192671,1.2777414,1.1183594,surprise
1.5949605,1.6733582,1.0267606,1.9516904,1.6734167,1.39795,1.041802,1.2355756,surprise
1.6501082,1.7561741,1.2107519,2.0716324,1.7741117,1.2103117,1.1736205,1.2229524,surprise
1.7862945,1.6749026,1.1314839,1.9358815,1.8306761,1.3388145,1.1144485,1.2710508,surprise
1.005593,2.5114672,0.883747,2.6332955,2.235585,1.8173095,1.1638701,0.8093387,happy
0.6552279,2.410845,0.9730491,2.2726755,2.1522627,1.5100389,1.1315805,0.7386669,happy
0.62890375,2.4059985,1.0065742,2.1329582,1.8707101,1.6881241,1.1182492,1.0036063,happy
0.68342304,2.3682256,1.0384192,2.3931086,1.7082587,1.7202601,1.49203,0.767682,happy
0.39854702,2.364116,1.0146381,2.156765,1.8246946,1.5524806,0.897666,0.7670287,happy
0.47461766,2.4116843,1.1305608,2.1686995,1.8020209,1.7155536,1.264647,0.7369164,happy
0.7871671,2.3781605,1.2125597,2.1642103,2.0641363,1.7296321,1.380137,0.8465417,happy
0.5497627,2.457116,1.177457,2.1328616,2.0089383,1.7459109,1.2784535,0.85629916,happy
0.6631978,2.258705,0.9296277,2.3322415,1.9368446,1.6171516,0.96055007,0.75047493,happy
0.43993983,2.3498619,1.1151243,2.2018387,1.8941014,1.6207874,1.1509123,0.678862,happy
0.5794949,2.351448,1.3067231,2.1161458,1.8299884,1.7346978,1.4372716,0.79372007,happy
0.6085855,2.0846713,0.7602654,2.216433,1.9469594,1.359211,1.1184102,0.7943069,happy
0.6699708,2.7171628,1.202663,2.4562569,1.9374993,1.9406614,1.4576561,0.5309419,happy
0.7863194,2.3108423,1.1943145,2.295198,2.1458185,1.8623893,1.2879688,0.97209525,happy
0.6646733,2.4736803,1.2655674,2.052936,1.903345,1.7479364,1.5309994,0.9892716,happy
0.64706385,2.2875457,1.2350835,2.000292,1.8426083,1.7110502,1.2708446,1.1336658,happy
0.74458665,2.1679065,0.92485315,2.3303473,1.9128171,1.4989958,0.84984726,1.1502801,happy
0.7638019,2.2608173,1.1739204,2.22008,2.1213691,1.675243,1.2038659,0.8883619,happy
0.9531325,2.1890478,0.9626805,2.4621246,2.1083627,1.406707,0.9458064,0.9411835,happy
0.9217818,2.354902,1.2081618,2.0708935,1.9885913,1.6978025,1.581982,1.2027222,happy
0.40078074,2.5112286,0.8655636,2.245643,2.082906,1.6359494,1.3894991,0.8912626,happy
0.6059833,2.3488455,1.2024788,2.2444854,2.0964859,1.7257419,1.2655847,0.9024413,happy
0.45104727,2.4112146,1.1174424,2.2789652,2.0630682,1.8682375,1.2022272,0.8575436,happy
0.63273317,2.2660775,1.1027726,2.4128168,1.8327159,1.5592787,1.4212652,1.1433506,happy
0.3885123,2.3796518,1.0267175,2.1638696,1.8565139,1.6947428,0.9814511,0.95480156,happy
0.8422565,2.2805593,1.2369252,1.9929202,1.9669402,1.6411277,1.3146484,1.0341655,happy
0.55993795,2.547116,1.1478114,2.3081267,1.7236775,1.6596515,1.3710452,0.99399203,happy
0.74423844,2.3532174,1.2911593,1.9681293,1.9448571,1.7225085,1.4745289,0.94204193,happy
0.74616486,2.174102,1.2473979,2.1382601,2.0000076,1.5692257,1.2386605,0.88865817,happy
0.7321321,2.5862718,0.7960504,2.1732183,2.0140982,1.614006,1.2175895,0.8517209,happy
0.53698415,2.4558935,1.1155443,2.207196,1.7376416,1.7033335,1.5075256,1.0271828,happy
0.8656609,2.3138676,1.3592155,2.1055934,1.7670037,1.566903,1.2639024,1.0799563,happy
0.46969932,2.284317,1.0028268,2.1765509,1.8804581,1.6129178,0.9091458,0.9141108,happy
0.5318691,2.327609,1.0169978,2.1211348,1.863145,1.5404881,1.0375924,1.0038693,happy
0.50859416,2.2281651,1.0838664,1.9808416,1.6393979,1.4179693,1.2934288,1.1040723,happy
0.37207946,2.6246674,0.787858,2.3031142,1.8574007,1.5788404,1.1930447,0.72371095,happy
0.6577971,2.3398476,1.2331309,1.9780141,1.9007251,1.632799,1.3412503,1.0545925,happy
0.38190338,2.8015716,1.0711577,2.6797388,1.9317518,2.1524656,1.3062433,0.7074017,happy
0.64547676,2.1839192,1.2475691,2.057256,1.7872175,1.5678945,1.2114369,0.93036294,happy
0.61650795,2.144808,1.1502967,2.09026,1.802175,1.504652,1.2256534,0.7921965,happy
0.56029105,2.3621926,1.1305127,2.1284175,1.8477602,1.711124,1.0911617,1.0478928,happy
0.46122202,2.337952,1.0328542,2.2315478,1.8890133,1.5287144,0.9230312,0.8324774,happy
0.3448746,2.2603326,1.1817613,2.1777894,1.746206,1.6370226,1.0866691,0.7508798,happy
0.41699415,2.2991593,1.0329399,2.0907717,1.7925258,1.5097154,0.94155324,0.895375,happy
0.73231965,2.3276489,1.032947,2.3591506,2.117598,1.6164241,1.032852,0.82190967,happy
0.83817166,2.321217,1.1760136,2.462762,1.801162,1.599506,1.4913249,0.6346505,happy
1.0774765,2.0938308,0.91301244,2.3133237,1.8123745,1.5328709,1.2671324,1.0090903,happy
0.58172965,2.4599526,1.2949454,2.136153,1.8660307,1.8618522,1.4312973,0.8526776,happy
0.6653417,2.5417678,1.1650028,2.0717292,2.0220687,1.7758201,1.5302502,1.0222341,happy
0.79869354,2.4033892,0.9596619,2.068674,1.6576304,1.6377087,1.1606718,0.9703443,happy
0.58983755,2.4544504,1.1683842,2.2528622,1.972093,1.6606697,1.3247131,0.6948285,happy
0.7966841,2.4865143,0.7720104,2.2241266,2.0941064,1.6532018,1.0539488,0.84565395,happy
0.32418528,2.3664718,1.1208174,2.6955884,1.9771549,1.5043138,1.0312468,0.5320994,happy
0.81871706,1.8697547,1.1354103,2.1542242,1.636155,1.3839172,1.4303906,1.1388,happy
0.6270771,2.445302,1.1945565,2.1928508,1.9346874,1.6233094,1.3432211,0.8753873,happy
0.3633254,2.461028,0.9344158,2.4428802,2.1500528,1.8829986,1.0518036,0.86292505,happy
0.56381255,2.241228,0.8601039,2.0063822,1.6569619,1.3715724,1.0168968,0.8263043,happy
0.61096454,2.2787805,1.1463635,2.1455607,1.8836571,1.540005,1.1659995,0.8978797,happy
0.72532356,2.3077586,1.2176353,1.9272784,1.8029875,1.6002668,1.3708055,0.99547476,happy
0.74476737,2.2115755,1.0742313,2.1375258,1.9255536,1.5908053,1.0839213,1.1122084,happy
0.60925967,2.3295326,0.99625546,2.120263,1.9148648,1.5193393,1.0071905,0.93872774,happy
0.8666851,2.6231992,1.1811237,2.3746383,2.1510046,1.7247281,1.5900385,0.97712684,happy
0.7040304,2.3822446,1.2548134,1.9765236,1.92182,1.7182262,1.3392537,1.0506476,happy
0.61018485,2.2511315,0.5595435,2.126676,1.6287066,1.5146848,0.90283823,0.8703124,happy
0.58156276,2.524724,1.1855015,2.2612047,2.0177016,1.6670902,1.3653184,0.716371,happy
0.58971703,2.279235,1.406845,2.305068,1.7600073,1.7119763,1.6973575,0.81039304,happy
0.6380929,2.267436,1.0654396,2.0771203,1.8088416,1.5476619,0.9303401,0.9025049,happy
0.38244456,2.4850256,0.9008399,2.3238919,1.7501714,1.4884669,0.957253,0.8140731,happy
0.66851,2.1931427,0.79864,2.596397,1.6266717,1.2253327,0.78753954,0.5825621,happy
0.78195626,2.393296,1.2023096,2.0259917,2.0428808,1.6329235,1.4093214,1.0049633,happy
0.8107107,2.3963194,1.0745531,2.1108818,2.063686,1.5388273,1.1612959,0.9155028,happy
0.73760086,2.0044906,1.0018674,2.6000707,1.8389494,1.4682473,1.0558267,1.0328436,happy
0.66389513,2.333482,1.2278588,2.4688184,1.8766222,1.5992793,1.2499557,0.73606527,happy
0.7832624,2.2581065,1.0413715,2.1317434,1.971351,1.4910265,1.0247755,0.8340263,happy
0.57166785,2.5959985,1.2589985,2.0267308,1.8444725,1.9072942,1.6228201,1.1021883,happy
0.6762142,2.323374,1.1949532,2.1574996,2.0709033,1.516194,1.2976291,0.824827,happy
0.71789265,2.1966934,0.917633,2.1374178,2.1200933,1.3687099,1.1765282,0.84426755,happy
0.7657705,2.2703297,1.0095485,2.1812117,1.9952121,1.3796014,0.9520244,0.89739203,happy
0.62582487,2.4218178,1.2225572,2.0916164,1.9821956,1.6650326,1.3370965,0.9203323,happy
1.3512443,2.1006646,0.9310565,2.3576746,2.2718272,1.4406134,1.1066052,0.8898887,happy
0.87383676,2.4965868,1.057866,2.3368113,1.9010209,1.8220278,1.5395448,0.96084166,happy
0.38976213,2.3181007,0.9858289,2.1458585,1.8193035,1.5992362,0.87583727,0.86179185,happy
0.4479451,2.196725,0.70508593,2.1079416,1.5154577,1.6314373,1.1684779,0.8954222,happy
0.5770107,2.2175565,1.1035048,2.4664538,1.7509719,1.2914811,0.99718136,0.85976094,happy
0.7718804,2.4282994,1.0356168,2.3226745,1.9479083,1.4878305,1.2494786,0.9967213,happy
0.6300956,2.3070872,1.2874533,2.0298927,1.8639823,1.622725,1.324651,0.9145304,happy
0.1831006,2.5284934,0.99563557,2.573214,2.1104257,1.9323274,1.2523867,0.9230989,happy
0.44305617,2.4968212,0.9333926,2.409008,1.8285699,1.4337937,0.9954763,0.7672729,happy
0.8029152,2.065235,1.0743376,2.1392376,1.7819513,1.7348506,1.5674036,1.3090273,happy
0.7214098,2.5167704,1.136529,2.259529,1.8942276,1.7098483,1.3180856,0.9916215,happy
0.8792385,2.2191713,0.8469089,2.2015886,1.5345393,1.6421946,1.074098,1.0516862,happy
0.3832186,2.2711084,0.9321563,2.2366056,1.601536,1.4076055,1.1524261,0.86183786,happy
0.740342,2.381126,1.0684372,2.1657145,1.9447507,1.5230483,1.1356728,0.8705137,happy
0.77682614,2.458856,1.2500147,2.0717885,1.9283937,1.6965644,1.5309278,0.89250416,happy
0.45957687,2.4813173,1.1482289,2.1809273,1.9816686,1.7352691,1.2993398,0.85988563,happy
0.5121305,2.49214,1.0336192,2.567919,2.2135623,2.0151513,1.2719827,0.79236954,happy
0.51702684,2.3358693,1.1359702,2.067205,1.9155465,1.6272253,1.2319415,0.91599196,happy
0.47953847,2.3750396,1.0537305,2.2904122,1.9251114,1.6359067,1.1287955,0.7032869,happy
0.5517383,2.2786148,1.2751762,2.178887,1.8238354,1.6301131,1.3288823,0.87828094,happy
0.6132826,2.2683632,0.83912265,2.1505597,1.701599,1.4224195,0.63928246,0.766475,happy
1.1533122,1.1439272,1.522152,0.6668305,0.950739,1.5558542,1.6978719,2.042699,sad
1.4945694,1.2252164,1.9318428,0.8218014,1.0346978,1.3632308,1.6712042,2.0428221,sad
1.5372914,1.0129639,1.6740005,0.77848446,1.2137859,1.479475,1.8333917,1.9438642,sad
1.3864056,1.3722992,1.6474414,0.73434234,1.1179605,1.8276885,1.9729166,2.2022812,sad
1.3649926,1.1532103,1.4457783,0.90422106,0.91896033,1.3150111,1.5920348,1.9985249,sad
1.4300758,1.2906338,1.5747871,0.6613963,1.1987159,1.5883445,1.9289646,1.8780392,sad
1.8149126,0.79055643,1.8058097,0.6348249,0.975463,1.1985499,1.7891203,2.0270247,sad
1.3337058,1.2039496,1.7007769,1.1186393,1.1881723,1.5932686,1.5184443,1.7907538,sad
1.355705,1.4002591,1.9041411,0.67769206,1.1708257,1.3921742,2.0353866,1.9405682,sad
1.5392444,1.2646128,1.9440498,0.87881374,1.212227,1.2725201,1.719965,2.0386739,sad
1.188193,1.2588905,1.3126509,0.8245299,0.66398513,1.2959485,1.5009764,1.9371339,sad
1.2930624,1.1394824,1.6166095,0.7150691,1.0378191,1.4417443,1.8335795,1.9842793,sad
1.3942922,1.1755135,1.5709724,0.7720074,1.1905799,1.5455943,1.858993,2.0763326,sad
1.345938,1.1071765,1.7967137,0.7711237,1.0966163,1.2881113,1.8640659,1.8418229,sad
1.5752487,1.065376,1.5972531,0.85312945,1.2244714,1.6062847,1.7469565,2.0157034,sad
1.2633872,1.4381939,1.6114963,0.81406265,1.1115363,1.2781155,1.749463,1.7557273,sad
1.20448,1.3774092,1.9365923,0.677972,0.9528497,1.5116202,1.7658452,1.9121962,sad
1.3778611,1.3312454,1.5623016,0.898596,0.92384934,1.2468506,1.4948401,1.8630459,sad
1.541123,1.4584472,1.7012445,1.0754666,1.2984918,1.3715099,1.9091442,1.7531594,sad
1.4413047,1.2600913,1.6605258,0.75230145,1.0528501,1.5259317,1.8395153,2.1723993,sad
1.2756491,1.0438942,1.5243483,0.9128912,0.7946151,1.2480497,1.6496586,1.692994,sad
1.5545484,1.1365056,1.6455556,1.0433441,1.0237806,1.4438862,1.883195,2.095122,sad
1.4612689,1.2175549,1.7118772,0.8152306,0.981357,1.0613376,1.5087262,1.9766921,sad
1.387334,1.2279421,1.7591251,0.7921373,1.1997051,1.4567802,1.88098,1.6922766,sad
1.3747505,1.0804514,1.6368564,0.71129125,0.7886695,1.4725851,1.765231,2.0284476,sad
1.4299923,1.1486872,1.4812067,0.68642145,1.025814,1.2793026,1.7160933,1.8584659,sad
1.5746788,1.2955908,1.7850193,0.74050087,1.1724342,1.3948914,1.8905945,1.9867228,sad
1.3849851,1.0243548,1.6340641,0.5546983,0.9245699,1.3398703,1.7819309,2.013478,sad
1.7353572,1.1813314,1.9898561,0.9300436,1.1933116,1.3693935,2.0543375,2.074905,sad
1.3544239,1.0748754,1.5689247,0.8973416,0.98213124,1.2215976,1.7007252,1.9500661,sad
1.7813681,1.1314828,1.630112,0.92504674,1.1550512,1.4213479,1.550269,1.8876759,sad
1.369911,1.2731185,1.9830197,1.0511233,0.86839944,1.3680142,1.9818741,1.7535498,sad
1.5997112,1.2548853,1.830726,0.9765537,1.102978,1.051479,1.8037869,1.8281825,sad
1.4548603,1.215646,1.4853435,0.84025925,1.1625481,1.2505633,1.6255901,1.7839191,sad
1.4505334,1.0526059,1.6519498,0.7337641,1.1925616,1.6056862,1.8693633,1.8970768,sad
1.6124085,0.91972435,1.8089796,0.71266186,1.0333619,1.2321029,1.9359416,1.9465632,sad
1.3916421,1.0806521,1.6927009,0.56929094,1.0146196,1.4367619,1.8252121,2.2007546,sad
1.5194368,1.1057642,1.6112021,0.91482806,0.8674899,1.1139492,1.4624953,1.8479291,sad
1.5563545,1.0476506,1.6745561,0.59750575,0.9268787,1.2782587,1.6939788,2.1896327,sad
1.4272727,0.9510512,1.7037524,1.0486995,0.90624547,1.4254013,1.4407243,1.9747754,sad
1.4161308,1.3257594,1.5052978,0.8383429,1.1254627,1.278797,1.5865055,2.0308769,sad
1.5796931,1.0152072,1.9078306,0.98094696,0.82401395,1.0886097,1.6227763,2.0204778,sad
1.6831807,1.2265877,1.539441,0.95516396,1.3685641,1.7406282,1.80313,1.9433776,sad
1.1773278,1.4850773,1.4900604,0.70808494,0.96289754,1.4480705,1.8030006,1.8389088,sad
1.2749445,1.147458,1.6003356,0.6321923,0.91809624,1.4744828,1.8410468,2.1287723,sad
1.3129953,1.171925,1.4405054,0.79702985,0.9958152,1.4461027,1.5589801,2.1804712,sad
1.2433223,1.2924559,1.6242744,0.97935945,0.7183273,1.581219,1.6871682,2.0027468,sad
1.5863652,1.2800455,1.4725088,1.112894,1.3054029,1.692282,1.7766993,1.9280528,sad
1.2763801,1.1184043,1.5978113,0.69324285,0.92867017,1.3200315,1.7356255,2.039593,sad
1.3791447,1.3228141,1.5772507,0.62312675,1.1592494,1.5380951,1.9289702,1.898199,sad
1.6181735,1.2392473,1.5103303,0.9174709,1.1905457,1.184892,1.5395232,1.9439458,sad
1.431423,1.2136738,1.6107544,0.63245213,1.1513716,1.4956552,1.8813784,1.8814684,sad
