emb 0,emb 1,emb 2,emb 3,emb 4,emb 5,emb 6,emb 7,labels
1.3126502,1.760263,1.6148385,0.94371605,1.868892,1.6060205,0.88547534,1.2651083,angry
1.6247596,1.1194503,1.3842709,1.3300045,1.5987109,1.8159109,1.4296814,1.6839985,angry
1.5231037,1.3590492,1.467414,1.2743531,1.598671,1.5536611,1.3655014,1.4924681,angry
1.4397357,1.3557152,1.5065986,1.2118717,1.7987738,1.8544344,1.1616014,1.4193039,angry
1.3864952,1.3349841,1.463872,1.245869,1.6688838,1.7585968,1.2082942,1.3587505,angry
1.3897859,1.4630736,1.4496334,1.3113618,1.5803123,1.559778,1.2737823,1.3604641,angry
1.442834,1.3794242,1.5442655,1.2283376,1.6667861,1.70724,1.0665357,1.4131038,angry
1.4981512,1.1906275,1.5430144,1.3908907,1.6239482,1.7984122,1.2272403,1.6367134,angry
1.5309355,1.5183841,1.4457513,1.0388974,1.8560008,1.7232361,1.2131249,1.4052147,angry
1.5343972,1.2585114,1.7174287,1.2990738,1.6034377,1.6309043,1.1884663,1.5854304,angry
1.5477779,1.1644042,1.5808014,1.2319751,1.5333188,1.7052045,1.2681721,1.6400512,angry
1.4169277,1.3890209,1.422304,1.3068639,1.6414964,1.6218927,1.2816436,1.3896897,angry
1.53188,1.4154677,1.5409447,1.2106718,1.698054,1.6633781,1.3683077,1.5956753,angry
1.3688109,1.3478462,1.3625929,1.3314513,1.7009438,1.7887671,1.3764583,1.3258301,angry
1.4561853,1.2595695,1.5742048,1.2293615,1.6314077,1.8512738,1.0324382,1.4348314,angry
1.370345,1.4108647,1.4772793,1.3202865,1.4142567,1.47193,1.2951254,1.3497741,angry
1.4811922,1.4237782,1.5890992,1.2184726,1.6012061,1.5880263,1.0567149,1.4371839,angry
1.3610189,1.3834156,1.2907016,1.2390459,1.6267366,1.6900475,1.3127129,1.3297217,angry
1.382141,1.2842058,1.6008947,1.303535,1.6646936,1.87239,1.1839733,1.5089678,angry
1.3764853,1.3161535,1.4677366,1.2548786,1.5952668,1.7470886,1.1740552,1.3317585,angry
1.4490552,1.2747784,1.5950023,1.2021387,1.7492357,1.809639,1.0515956,1.4988561,angry
1.3738232,1.393131,1.3356242,1.3229489,1.6314483,1.653259,1.2235605,1.2354898,angry
1.4953241,1.2957972,1.3808013,1.3348904,1.5459449,1.6798283,1.3534875,1.4985694,angry
1.419914,1.5178522,1.3360972,1.1899102,1.6825986,1.6358558,1.1953329,1.2445273,angry
1.3938283,1.4751812,1.5186311,1.1577519,1.7069288,1.7790874,1.0658942,1.3183094,angry
1.3011519,1.3893199,1.233627,1.3972262,1.482616,1.6253229,1.3193518,1.3069798,angry
1.4167308,1.4751391,1.5486907,1.1532209,1.7259984,1.7251904,1.0828934,1.3214875,angry
1.426133,1.386437,1.5042325,1.2711278,1.6067314,1.6243998,1.2568591,1.3775408,angry
1.372125,1.5372292,1.359443,1.2159806,1.5506923,1.6457953,1.1866127,1.342652,angry
1.463622,1.4066219,1.5118119,1.2473192,1.6893418,1.7014761,1.1534224,1.3672844,angry
1.4849751,1.3027114,1.6478648,1.3144878,1.6245303,1.6399374,1.0369792,1.4821289,angry
1.4446477,1.3400173,1.4915956,1.3198712,1.5543784,1.6440904,1.2410965,1.4175436,angry
1.3953732,1.4021249,1.3980601,1.2669759,1.6033229,1.6320052,1.2247753,1.3546387,angry
1.4595759,1.4078948,1.4534516,1.1940266,1.6599472,1.662574,1.0915982,1.3600289,angry
1.397921,1.3553804,1.4953481,1.3182181,1.7110626,1.8189965,1.060698,1.396709,angry
1.4529303,1.4879701,1.4289526,1.0948402,1.7437835,1.6569552,1.2309861,1.3352785,angry
1.3893844,1.3390192,1.4414086,1.2835319,1.5005809,1.6697557,1.1474102,1.3478396,angry
1.4247974,1.3366928,1.4490762,1.284465,1.6470467,1.7555187,1.2612523,1.4007131,angry
1.4028234,1.3121545,1.503433,1.3492223,1.6821964,1.6566333,1.2398362,1.4001347,angry
1.4167747,1.2337385,1.5675876,1.315929,1.6410452,1.7384996,1.091024,1.4932456,angry
1.6178528,1.1851995,1.7118385,1.2096862,1.6338987,1.6948303,1.1451052,1.6575385,angry
1.3831348,1.4982858,1.3880036,1.2822142,1.7144767,1.5823357,1.2515217,1.2746493,angry
1.3574312,1.4160293,1.4336717,1.316187,1.6731737,1.7227062,1.258295,1.3193913,angry
1.4296513,1.3479297,1.4287153,1.3000839,1.7215459,1.7688774,1.1479611,1.4059615,angry
1.4793023,1.3753163,1.5278091,1.2856874,1.570685,1.478368,1.3708942,1.4539644,angry
1.4513028,1.4037193,1.5307283,1.2402216,1.563421,1.5364991,1.2527655,1.4310236,angry
1.4478676,1.3947372,1.5793116,1.2591377,1.5882573,1.5848489,1.1269821,1.3758423,angry
1.4138459,1.3678182,1.5579344,1.2492723,1.6814789,1.5969843,1.0567555,1.3889334,angry
1.4820422,1.277613,1.6702526,1.1834978,1.7395577,1.7936952,1.0230985,1.5809559,angry
1.4763776,1.2380252,1.5863012,1.2825835,1.7055154,1.8266424,1.1282693,1.5730377,angry
1.4513241,1.1614695,1.6367176,1.343747,1.5487428,1.8413111,1.0517182,1.5245359,angry
1.569119,1.2807379,1.5897932,1.136087,1.723398,1.8073888,1.166107,1.5679765,angry
1.5282209,1.1919438,1.4830436,1.2326753,1.5973871,1.6899041,1.3372566,1.5656126,angry
1.5389638,1.2804602,1.3913877,1.316089,1.6753834,1.8305161,1.1814537,1.5613738,angry
1.5794201,1.3817438,1.4735445,1.2182941,1.7083434,1.6160967,1.319793,1.4918318,angry
1.4288212,1.464601,1.506826,1.2140049,1.6306454,1.5769907,1.1709621,1.3410333,angry
1.3979474,1.3639407,1.4804462,1.2308817,1.6479671,1.6991937,1.2550894,1.3497919,angry
1.4463223,1.4189103,1.4923269,1.2212611,1.6407402,1.6489574,1.1548178,1.453415,angry
1.4480498,1.3874286,1.5786173,1.2250078,1.7144318,1.7219676,0.9734465,1.4246961,angry
1.4562737,1.3502939,1.4549161,1.2960551,1.5692146,1.6563312,1.2288879,1.439432,angry
1.3614061,1.5439199,1.2892131,1.3124871,1.7022586,1.4900216,1.2896297,1.2696916,angry
1.4177079,1.3097115,1.3829443,1.2769504,1.6665905,1.880292,1.1746916,1.4713782,angry
1.4192743,1.4178063,1.5838835,1.2463505,1.6208122,1.7462611,1.2586819,1.4324445,angry
1.3864477,1.4311879,1.4181459,1.2333207,1.608201,1.6651161,1.2463703,1.3432564,angry
1.516842,1.2169172,1.6447295,1.2552856,1.7199218,1.7261364,1.0770545,1.5479565,angry
1.5170513,1.3371047,1.6181688,1.2331182,1.663916,1.6614488,1.2434679,1.5520407,angry
1.3798286,1.4961332,1.3605114,1.2554728,1.8129965,1.754299,1.2377057,1.3273236,angry
1.5225245,1.235782,1.7837411,1.1832284,1.5677238,1.7374648,1.0691081,1.5841107,angry
1.4136403,1.3776302,1.2633792,1.2169238,1.6430926,1.6934032,1.403696,1.3769326,angry
1.4214996,1.2294556,1.5520223,1.312341,1.6071882,1.61117,1.1243001,1.42007,angry
1.5047698,1.3125178,1.4324317,1.1970887,1.6943134,1.7435156,1.1794782,1.573539,angry
1.4963464,1.3600291,1.5215833,1.2667768,1.674896,1.5881884,1.2835102,1.4903696,angry
1.5134978,1.2076157,1.633773,1.276467,1.6398051,1.821746,1.1458163,1.5608146,angry
1.4854372,1.2099028,1.5948565,1.2842875,1.6274027,1.7568512,1.1922992,1.4849902,angry
1.5689976,1.3479582,1.6598063,1.1442912,1.7009199,1.6038746,1.1398009,1.5376377,angry
1.5501211,1.3517133,1.6450349,1.1881583,1.6590304,1.6164591,1.1753019,1.5432677,angry
1.5483122,1.2577775,1.5296131,1.2522238,1.6902623,1.7331395,1.2938725,1.567614,angry
1.4159547,1.21573,1.4586232,1.3835747,1.4972893,1.7169977,1.3480728,1.525804,angry
1.4339683,1.249698,1.7281066,1.2942885,1.6488148,1.7901307,1.1249226,1.5459435,angry
1.4508766,1.3163801,1.4700845,1.2623839,1.6858878,1.6544304,1.25289,1.4380931,angry
1.5429134,1.1642091,1.7030098,1.2753778,1.5827931,1.740572,1.0786159,1.6108161,angry
1.4445486,1.355729,1.5440049,1.3429501,1.5149788,1.6415745,1.1034065,1.428257,angry
1.3642856,1.5253236,1.3144224,1.3491703,1.6427921,1.6960206,1.0995368,1.1734751,angry
1.486504,1.261618,1.6537845,1.2378948,1.7038974,1.6787103,1.1000589,1.5142305,angry
1.4902533,1.2874295,1.6354378,1.2376266,1.8052024,1.9008324,1.0841635,1.5655535,angry
1.4904635,1.382074,1.6250108,1.1479189,1.6555485,1.5844926,1.2025076,1.4969195,angry
1.5376563,1.3773715,1.5700566,1.1966957,1.6862617,1.6897894,1.1452739,1.4737232,angry
1.4010929,1.3654195,1.52487,1.2797041,1.6657457,1.709622,1.0578976,1.3400012,angry
1.5088314,1.3340358,1.4923654,1.1796016,1.7837173,1.7241585,1.1406585,1.5206481,angry
1.4817998,1.3104005,1.5125853,1.3279961,1.5540097,1.7179906,1.2871372,1.5411896,angry
1.5535343,1.2466512,1.470925,1.2928569,1.6418251,1.7592252,1.493514,1.6505792,angry
1.3975114,1.2782044,1.5113592,1.2737856,1.667964,1.830844,1.1619517,1.4363507,angry
1.50816,1.3869916,1.4647449,1.1239643,1.8391445,1.7606717,1.22473,1.4121912,angry
1.2574435,1.5772344,1.2293147,1.3142645,1.636553,1.6842847,1.1894468,1.1848053,angry
1.3811607,1.3654041,1.4481945,1.2498091,1.6621569,1.8685749,1.1380271,1.4089168,angry
1.5059077,1.2525023,1.5614355,1.2768362,1.6934316,1.7962694,1.0971723,1.5009472,angry
1.3200303,1.3108083,1.4191113,1.3383075,1.5177915,1.7087977,1.2070285,1.2973965,angry
1.5785396,1.2274318,1.5598452,1.2030165,1.6199214,1.676318,1.3083742,1.6544621,angry
1.3990012,1.2926929,1.604217,1.2703183,1.5420679,1.6189911,1.2085726,1.4468653,angry
1.4383999,1.418425,1.4978576,1.1850042,1.6760945,1.6848602,1.1757888,1.3814117,angry
1.549226,1.2183387,1.5758349,1.2922571,1.5860127,1.7796975,1.2022842,1.5746366,angry
1.4730661,1.3904768,1.4005328,1.2175764,1.6434991,1.6201543,1.2591248,1.4105111,angry
1.5208204,1.2623224,1.6755033,1.2329748,1.580822,1.5754949,1.1384801,1.515191,angry
1.421991,1.2832402,1.4970927,1.2791506,1.7219244,1.9025296,1.0222309,1.4032038,angry
1.5182178,1.341654,1.6824365,1.1071037,1.7997618,1.7770647,1.02629,1.4979353,angry
1.5521809,1.3375313,1.5575916,1.2101948,1.6378391,1.5407193,1.383385,1.5720012,angry
1.5106757,1.3709798,1.4662565,1.2221605,1.7113281,1.744684,1.2679391,1.4734921,angry
1.5654558,1.2447395,1.6729761,1.2090703,1.6936592,1.5919609,1.2304134,1.5556679,angry
1.4762993,1.4732168,1.612323,1.1827196,1.7369065,1.68169,1.0017315,1.4161718,angry
1.4098654,1.3830469,1.4768695,1.2416668,1.5853986,1.7082447,1.1142609,1.3642023,angry
1.4058138,1.555229,1.4917406,1.2205173,1.6958936,1.5193003,1.0936133,1.2565075,angry
1.4808149,1.3971362,1.5514833,1.1969151,1.6534266,1.7226977,1.1662295,1.4682773,angry
1.5727547,1.1298563,1.5462688,1.3021944,1.6255243,1.7612611,1.369213,1.6344155,angry
1.4513515,1.2262557,1.3743936,1.2941833,1.6428591,1.7702874,1.2357996,1.4930058,angry
1.3947744,1.3631861,1.5033886,1.3007293,1.629013,1.6909981,1.1300114,1.3361036,angry
1.5373294,1.3041478,1.736221,1.2165918,1.7364676,1.8304546,0.9445373,1.5418779,angry
1.5058198,1.111715,1.5960602,1.2564964,1.6142172,1.8273606,1.2495217,1.6023669,angry
1.4354043,1.3554245,1.3532046,1.2348135,1.7647376,1.7423915,1.2571226,1.4663223,angry
1.3770728,1.4997307,1.3574544,1.2957636,1.6238728,1.4270694,1.1353357,1.2695286,angry
1.344308,1.5469594,1.2205075,1.1530882,1.8521361,1.7797562,1.1705759,1.1319005,angry
1.4467837,1.3935008,1.2000196,1.168041,1.8244839,1.8671567,1.2315546,1.3728052,angry
1.516587,1.3218551,1.51354,1.2129385,1.5567957,1.5918033,1.3371913,1.5558258,angry
1.48905,1.4073765,1.3763393,1.0847878,1.8503458,1.6333646,1.3546907,1.4562657,angry
1.5294961,1.4341779,1.605129,1.1171582,1.777993,1.6716491,1.2619678,1.510425,angry
1.4479574,1.3721054,1.4552301,1.2541672,1.616098,1.6802375,1.1984472,1.4061284,angry
1.3374116,1.479195,1.4168187,1.2325042,1.6761671,1.511817,1.3105607,1.3052382,angry
1.448,1.3593594,1.5032924,1.2130529,1.7093931,1.9317322,1.0731741,1.5156562,angry
1.5039934,1.289681,1.491482,1.2655623,1.6084256,1.6685681,1.2471092,1.49718,angry
1.4732457,1.2326236,1.5302573,1.3190148,1.5830592,1.7653118,1.1138338,1.5113549,angry
1.5350859,1.208471,1.615104,1.2469798,1.7594371,1.9092742,1.064272,1.6006776,angry
1.567279,1.1450553,1.6619313,1.2645433,1.6499072,1.8018937,1.192158,1.6935012,angry
1.3314652,1.4873135,1.3875599,1.2387103,1.72025,1.5722706,1.1605716,1.1798371,angry
1.4926631,1.2475892,1.6391655,1.2225697,1.7415184,1.8894607,1.1068509,1.6304877,angry
1.6134382,1.3296597,1.6388425,1.1866326,1.7353642,1.6854131,1.1653538,1.6059669,angry
1.490974,1.3706154,1.5128994,1.2567334,1.8119823,1.7063291,1.3082186,1.5063059,angry
1.341957,1.3278139,1.5772736,1.3780448,1.6931605,1.8665972,0.942053,1.3957758,angry
1.4140761,1.4131124,1.5226613,1.1252074,1.7791605,1.7027185,1.0205216,1.32011,angry
1.5690308,1.2030826,1.5920342,1.2442813,1.6814868,1.6716864,1.2574807,1.6085389,angry
1.4438843,1.5653038,1.5824319,1.1308445,1.6551085,1.4704772,1.1618333,1.4168543,angry
1.4548173,1.3172504,1.4986506,1.2676668,1.6546507,1.6934325,1.1345083,1.468739,angry
1.6243585,1.1718897,1.7403394,1.1498314,1.830825,1.8709134,1.074645,1.6574233,angry
1.3840151,1.2976891,1.5993474,1.3247186,1.7142739,1.7253418,1.0623894,1.4226656,angry
1.5595841,1.2205375,1.5259074,1.2074877,1.657393,1.7800801,1.1456195,1.5568054,angry
1.5168015,1.1046801,1.6599225,1.335128,1.5802068,1.863982,1.1147984,1.6215607,angry
1.4149878,1.5056295,1.465155,1.2514287,1.6510247,1.5650043,1.2265458,1.3138752,angry
1.2526792,1.433269,1.3770831,1.2906971,1.6244972,1.8101575,1.1713939,1.2073761,angry
1.5553101,1.1618052,1.6701623,1.2266145,1.7188398,1.8487741,1.0795885,1.733527,angry
1.5183392,1.2281028,1.4222225,1.2285197,1.6813389,1.6928602,1.3921113,1.5401405,angry
1.445832,1.3674846,1.4344395,1.2795084,1.5470695,1.6400042,1.1951461,1.3727726,angry
1.2577461,1.5570847,1.3718802,1.2520655,1.6109505,1.5512178,1.1021323,1.0960178,angry
1.5264663,1.2805376,1.531041,1.2586507,1.6402135,1.7613604,1.2220924,1.5325866,angry
1.3971782,1.3888923,1.4695115,1.2746018,1.5217946,1.634463,1.1980268,1.4047747,angry
1.6507919,1.1728342,1.6528949,1.2346443,1.6763378,1.7761072,1.1660199,1.6626048,angry
1.3538724,1.3755375,1.5382097,1.2747185,1.590987,1.5994257,1.1534358,1.4308829,angry
1.5003335,1.3436897,1.6482515,1.2514495,1.5424339,1.697177,1.1246165,1.5301206,angry
1.5034739,1.3215877,1.4732728,1.2447054,1.7687098,1.8701006,1.2781305,1.5775663,angry
1.4749143,1.2943417,1.5197856,1.2050412,1.818247,1.7028079,1.1990393,1.4383056,angry
1.4216306,1.4687016,1.4238063,1.232571,1.6762792,1.5884308,1.1611569,1.295027,angry
1.3826841,1.9457979,0.8771447,0.7289806,1.9914728,1.3292506,2.0022142,1.299104,fear
1.2986841,2.1614711,0.7177137,0.6963407,2.0413978,1.2603793,1.9273787,1.0032564,fear
1.2408327,1.9546899,0.772592,0.9033928,1.8489888,1.228027,1.9037889,1.0099643,fear
1.4210261,1.7448949,0.8971727,0.8835088,1.9210969,1.3326619,2.0090475,1.304624,fear
1.3433625,1.8925086,0.8698524,1.0055577,1.7389987,1.2455555,1.945142,1.1759285,fear
1.4175258,2.141758,1.1609486,0.5763653,1.9394218,0.9155259,1.8333491,1.2117063,fear
1.2043021,2.3688908,0.5895165,0.60544646,1.9859688,0.9603075,2.0360286,0.83252454,fear
1.4311464,2.0986931,1.0346259,0.53080237,1.9159137,0.7531975,2.0337615,1.1863759,fear
1.3167536,2.2456076,0.7584214,0.6084545,1.9576532,0.8897403,2.2050095,0.99880177,fear
1.4048412,1.972257,1.3251284,0.6544675,1.7846186,0.9485284,1.8635658,1.3185585,fear
1.4158545,2.0639613,1.2048069,0.57063746,1.8903203,0.91388816,1.6536208,1.137457,fear
1.4095852,2.009871,1.1002882,0.77572316,1.7318852,1.0610414,1.8174851,1.2723908,fear
1.3410417,2.2751622,0.95083594,0.50249803,1.940251,0.96481735,1.9669732,1.0307798,fear
1.4361074,2.1712978,1.040866,0.54541016,1.9932064,0.9010363,2.0128756,1.2095841,fear
1.4151591,2.1678703,1.1979903,0.61210704,1.9680487,0.94042206,1.6741992,1.2065626,fear
1.5126305,2.0649686,1.1073724,0.46239394,2.0304112,0.870916,1.8331391,1.2855958,fear
1.3312167,2.1842144,1.0877628,0.458867,2.1579242,0.99971557,1.8774606,1.1000687,fear
1.4380825,2.2184656,1.1783222,0.35977533,2.188123,0.98291385,1.7142743,1.1246175,fear
1.4274799,2.2645118,1.0075506,0.48881814,2.2136102,0.9163183,1.8354908,1.0764642,fear
1.3998455,2.0085785,1.0974904,0.5817434,1.8782485,0.9895458,1.9339339,1.1710995,fear
1.4612476,1.9725158,1.3288792,0.5784398,2.0155942,0.9747554,1.7558731,1.3184346,fear
1.5223669,2.0678906,1.1574459,0.4011687,2.0352216,1.0770972,1.8536777,1.2827238,fear
1.3459624,2.1769242,1.0374422,0.59788436,1.9122621,0.90242666,1.7699851,1.0708178,fear
1.203685,2.120428,0.96398157,0.7726836,1.833528,0.9885471,1.8698337,0.8811617,fear
1.3543897,2.1556897,0.9817829,0.6294537,2.018216,0.91295457,1.7186018,1.0722032,fear
1.2221498,2.156487,0.9853819,0.71339387,1.8851674,0.93225956,1.7740902,0.99374235,fear
1.1733732,2.2402844,0.80887276,0.6340947,1.8938366,1.0509266,1.9296482,0.8513382,fear
1.3859948,2.0470479,0.98299515,0.59243494,1.8730843,0.86449564,1.9646751,1.1109791,fear
1.4193519,2.0516438,1.0158043,0.60795283,1.9327763,1.1263478,2.0201979,1.2657489,fear
1.4544069,1.9251567,1.1613044,0.66810054,1.9351554,1.2156274,1.8347504,1.3216251,fear
1.42322,2.1303954,1.2364882,0.5032025,2.018329,0.86363196,1.7758303,1.2703886,fear
1.3954676,1.9372864,1.2818663,0.6952571,1.9068998,1.0714326,1.7430604,1.2933791,fear
1.431473,2.2189906,1.1033686,0.47232434,2.151563,1.1198184,1.7175169,1.2404709,fear
1.2770461,2.1838248,1.0754086,0.6172156,1.8957373,0.9641831,1.6984229,1.0038655,fear
1.5035372,1.8076203,1.2216347,0.6001638,1.8878044,1.2088479,1.7324613,1.3206245,fear
1.3498093,2.1232095,1.187728,0.55492765,2.0370166,0.8626575,1.8248935,1.1472932,fear
1.4909099,2.200683,0.9587279,0.54614115,2.1047149,1.0918142,1.8326001,1.2132211,fear
1.2735208,2.2215219,0.95157456,0.6475654,1.8597021,0.9304081,1.7093228,0.9084075,fear
1.449259,1.9756025,1.2226452,0.6488337,1.9975239,1.1069247,1.7437787,1.2883106,fear
1.3367475,2.3190258,1.001903,0.51976055,2.1184938,1.0558792,1.7601708,1.0456563,fear
1.3520988,1.9490211,1.114257,0.7753709,1.8790872,1.0708414,1.8116096,1.212921,fear
1.3496971,2.0826662,1.0900685,0.61475885,1.9823852,0.9672802,1.813383,1.1126593,fear
1.2921185,2.1554902,1.0626793,0.620273,1.839955,0.96120685,1.8108286,1.0823661,fear
1.3334705,2.1195598,1.0575016,0.61342084,2.0240798,1.1024718,1.7993329,1.1258715,fear
1.389432,2.0757449,1.0106649,0.64131683,2.0041492,1.0582477,1.8235856,1.1225907,fear
1.4404175,2.1537838,1.0494298,0.5195072,1.9410495,0.7991408,1.9942822,1.1769269,fear
1.4490055,2.0989127,1.1529105,0.61030316,1.9759113,1.0087893,1.911219,1.3234789,fear
1.3140117,2.1440516,0.9011966,0.5996415,1.9628886,0.9195699,1.8481283,0.9579764,fear
1.4254408,2.1671448,1.2697341,0.48889434,1.991657,0.9107958,1.7326206,1.3081455,fear
1.5405327,1.92207,1.1284977,0.6531284,1.8902528,1.1414766,1.9009356,1.4012779,fear
1.4855956,2.0006077,0.9749744,0.51628953,2.0866168,1.0717978,1.893464,1.1980447,fear
1.3141758,2.2147706,0.88830954,0.5198326,1.9999517,0.85539347,1.8887182,0.95119095,fear
1.33816,2.1235602,1.2046108,0.56858706,2.1286173,1.0177984,1.7001772,1.1107084,fear
1.3335778,2.232486,0.93559504,0.5430691,2.0618553,1.1141956,1.8022434,1.058137,fear
1.3976929,2.0150428,1.2025105,0.65404147,1.9268957,1.0362659,1.7599199,1.2349416,fear
1.2350649,2.356915,0.88728243,0.58801603,2.1087322,1.0301758,1.5997823,0.8515918,fear
1.3919231,2.120762,1.0803198,0.534708,2.176543,1.093278,1.7342297,1.1408722,fear
1.5273021,1.9597621,1.0989074,0.579656,1.9959332,1.0948794,1.9001956,1.3122977,fear
1.3537046,2.1989877,1.0204842,0.6008803,1.9361874,0.796943,1.8831031,1.0246706,fear
1.3894997,2.0051212,1.1146547,0.5696071,2.0730183,1.0070419,1.6348453,1.1398132,fear
1.4527597,1.8691475,1.0218699,0.6566023,1.9246844,1.092454,2.0196528,1.3116245,fear
1.5182154,2.018289,0.91333073,0.51784796,2.0829134,1.0731841,1.9705011,1.2237338,fear
1.3784353,2.0425205,1.1307865,0.6673782,1.9628628,1.0894456,1.7060744,1.203813,fear
1.471851,2.058445,1.1484201,0.47501135,1.9326633,0.73095363,1.7797439,1.253638,fear
1.29434,2.169346,1.0742007,0.5868914,1.8656476,1.0152652,1.7672403,1.0681742,fear
1.5452541,2.0469534,1.1183215,0.44558793,2.0458434,1.0897388,1.9646108,1.3351065,fear
1.287297,2.1957054,1.0178186,0.55744916,2.03854,1.1257501,1.8641045,1.0295364,fear
1.1590463,2.3502364,0.9812991,0.5572624,2.007973,1.0718468,1.6929628,0.8539892,fear
1.3760071,2.0442333,1.0143846,0.56405926,1.889729,0.8950729,1.9321591,1.103376,fear
1.4407624,2.1712317,0.9371815,0.46860448,2.0262027,0.9706156,2.0555956,1.1011522,fear
1.3864592,2.1704805,1.0947591,0.54731345,2.1009562,1.0597526,1.6402535,1.1095423,fear
1.4236348,2.1694396,1.164664,0.58655477,2.0316203,1.0378702,1.7402316,1.2497325,fear
1.4166685,2.089421,1.0746819,0.5223358,2.0097857,0.97027284,1.6759316,1.0627482,fear
1.323652,2.193694,1.0774816,0.59807354,2.0218215,0.9587348,1.7943107,1.0776498,fear
1.3393337,2.062108,1.1457142,0.68689597,1.8380377,0.9196096,1.935791,1.1750937,fear
1.3724743,2.0948496,1.0167203,0.5536695,1.8748052,0.9645008,1.8560388,1.0359293,fear
1.5104623,2.021081,1.2138616,0.47289792,2.142359,1.0117981,1.6823184,1.2570168,fear
1.4798089,2.1106718,1.0188031,0.5207428,2.0559676,1.0108817,2.1081457,1.2008538,fear
1.4085789,2.0679665,1.0044085,0.6314432,2.032595,1.1209408,1.7544054,1.1887485,fear
1.3471347,2.099486,1.0664192,0.6697384,1.836857,0.9936626,1.9177632,1.1517898,fear
1.2653108,2.2072341,0.86408496,0.5961316,1.9739939,1.0310426,1.8193208,0.9320114,fear
1.4584569,2.0977144,1.0737176,0.53944093,1.9965627,0.90436757,1.9740807,1.1671121,fear
1.2449152,2.3392131,0.8430881,0.5023226,2.022125,1.0448722,1.9275692,0.885898,fear
1.1685835,2.305077,1.3965931,0.525104,1.7955028,0.6950127,1.6224996,0.9274233,fear
1.4874362,1.9664994,1.2325964,0.5612891,1.9184202,1.0551281,1.6575203,1.3037179,fear
1.4919224,1.9732996,1.0880313,0.58785033,1.9655149,1.2081275,1.8722136,1.3498201,fear
1.4875623,2.0869524,1.3548937,0.48554182,2.0224032,1.0761671,1.7872655,1.3454924,fear
1.3556653,2.2767231,0.91663677,0.5015916,1.9940933,0.8548343,2.1453698,1.0350884,fear
1.3513179,2.0833108,0.95676816,0.6158963,1.9786179,1.1748904,1.7016679,1.0716136,fear
1.3108503,1.9250586,1.1342239,0.6912304,1.933959,1.1655163,1.825718,1.1214889,fear
1.3723906,1.9329761,1.0555464,0.5763019,1.8672961,1.1396397,1.8741832,1.1525939,fear
1.4030415,2.0850954,1.1834875,0.60293114,1.8303243,1.0437328,1.9886154,1.2942704,fear
1.4448383,2.176038,1.017528,0.5206264,2.1311324,1.0065763,1.8237883,1.0895663,fear
1.3551179,2.0099704,1.2126973,0.66066736,1.9735674,0.98016644,1.8358659,1.2133416,fear
1.3311967,2.1115367,0.9499391,0.6591193,2.0778267,1.0925883,1.8897222,1.09423,fear
1.3716443,2.214875,1.0297238,0.6032337,2.112249,1.1097764,1.6995994,1.0448047,fear
1.3719482,2.3094776,0.9642198,0.5018613,2.2810662,1.071947,1.5571021,0.89567554,fear
1.2705894,2.1970067,0.96774197,0.5656933,1.8940344,1.0036992,1.8117481,1.0133243,fear
1.3912109,2.0016038,0.97321516,0.53532106,2.0005047,1.2085485,1.8809476,1.2020905,fear
1.42315,2.026466,1.121958,0.62132996,2.0566323,1.0682248,1.8835015,1.2400936,fear
1.4009151,2.1042807,1.0962834,0.5284554,2.0163758,1.1137837,1.9473723,1.1909134,fear
1.491046,2.1270862,1.182885,0.5262461,2.105514,1.0005049,1.7989649,1.3168485,fear
1.1778682,2.4079545,0.79748815,0.65487736,1.93868,0.7875803,1.751801,0.74570847,fear
1.5280809,2.0406446,1.181224,0.59344417,1.9339715,1.0007048,1.8184263,1.3629044,fear
1.4807091,2.0846155,1.123127,0.4648611,2.0664856,1.1498817,1.8273426,1.2372063,fear
1.5029576,2.0948455,1.063924,0.49070087,1.8973722,0.9330579,2.0177896,1.3157241,fear
1.1716744,2.1784027,1.0242702,0.7066457,1.8531667,0.98223865,1.8253549,0.8809957,fear
1.3524693,2.2837188,0.9728142,0.48511955,2.0647044,0.9198818,1.762867,1.033233,fear
1.4108284,2.0188942,1.0034292,0.64292014,2.0360022,1.1026026,2.0028193,1.2509747,fear
1.2416141,2.2762983,0.96867937,0.76716137,1.946249,0.957404,1.7742603,0.93654597,fear
1.3044341,2.2756116,1.0128613,0.58983064,2.081641,1.016951,1.6495631,0.9885269,fear
1.43438,2.0602884,1.3010715,0.50065446,2.027645,0.9896984,1.7619832,1.1745857,fear
1.3869267,2.1668942,1.0536485,0.5509476,2.1159246,0.8937229,1.9418412,1.2171586,fear
1.4652914,2.129726,1.1916958,0.47391355,2.0289738,0.9474187,1.839199,1.2833604,fear
1.2781408,2.1264815,1.095271,0.57446665,2.075399,1.1961237,1.8040656,1.0447329,fear
1.3693142,2.2239115,1.1831123,0.5462767,2.0209167,0.77913517,1.8501288,1.0955148,fear
1.4663974,2.0705953,1.2001041,0.60472107,1.9917611,1.063017,1.641898,1.2202542,fear
1.4468676,2.0600162,1.0316277,0.4633017,2.1131775,1.1484745,2.0121841,1.2258468,fear
1.2385932,2.177855,0.8943609,0.6395272,1.901147,0.94586927,1.7821288,0.922139,fear
1.4273132,2.0416605,1.1948091,0.5394695,2.0137293,1.1062008,1.7701346,1.2410066,fear
