0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,labels
1.460188,1.1470201,1.9336002,1.7822018,1.2603878,1.378914,2.3452525,1.0364121,1.7686956,1.9269354,1.6347635,1.9169888,2.321437,1.4743842,1.4726506,1.3243484,4
1.6964288,1.3282154,1.2615654,0.98091346,2.1028075,1.7490528,1.7091823,1.7917855,2.0156446,2.167707,1.5292234,1.8274549,2.4055486,1.9467314,2.0373764,1.9822748,3
1.5338867,1.2195388,1.9115376,1.8788126,1.2767837,1.4082177,2.3266191,1.2225546,1.6247021,1.9544632,1.7153726,2.025802,2.567281,1.2883062,1.2246988,1.169905,4
1.3754859,0.5626361,1.0160111,2.5225248,1.4611648,2.3543313,1.6410711,1.0322846,1.526636,1.235049,1.7221651,1.407477,2.243464,1.0191709,2.2409482,2.155205,2
1.7258413,2.138262,2.0601983,1.8451767,1.614334,1.6841457,1.7776992,1.9050103,1.532268,2.6051326,1.7988937,2.4746575,1.5341115,1.2316123,2.4298499,1.4620745,6
1.6204475,1.9541011,1.7565048,2.0659268,1.6658266,1.7101138,2.1494985,1.7879508,1.7492582,1.6273004,2.5623236,2.3707755,2.1599343,1.2835997,2.0728652,1.5114447,5
1.7425652,2.0306556,2.0339868,1.8017648,1.7382039,1.7953434,1.2649347,1.8341966,1.49083,2.524672,1.4322591,2.2488048,1.4833227,1.1176323,2.4210386,1.4513178,6
1.9021065,1.9729917,1.9790488,1.5797998,1.7431823,1.7078223,1.3686179,1.7949383,1.4552288,2.8454127,1.1552166,2.362348,1.3411082,1.2918826,2.333447,1.9251577,6
1.7910415,2.0043073,2.0079415,1.739499,1.802749,1.5534725,1.6001458,1.9626331,1.9492863,1.6670645,2.4015367,2.0766711,2.082645,1.5083427,1.9869664,1.8012401,5
1.3927505,1.722827,1.5491446,2.4457417,1.6297977,2.0837355,1.9514691,1.4851019,1.634107,1.4616834,2.3110695,1.5137861,1.3039788,2.6013494,1.790951,2.2024705,1
1.3051648,1.5257969,1.0470624,2.3729422,1.5420358,1.9870167,2.5241249,1.3468939,1.9046825,1.3836777,2.224187,1.2183015,1.0148402,2.5604396,1.698208,2.4378176,1
1.4799181,1.2854763,1.0388626,2.3055685,1.4822979,2.096864,2.2060637,1.29637,1.8952428,1.6776062,2.253541,1.1468275,1.1144757,2.4516943,1.7839885,2.4086263,1
1.7570568,1.2382758,1.0861561,0.78985775,2.3372364,1.7540734,1.7256718,2.0212061,2.3932114,2.0299654,1.4889004,1.5664213,2.6214597,2.0361814,2.1664956,2.007258,3
1.6196313,1.8419988,1.8193251,2.1239994,1.6838244,1.674104,1.9148391,1.6050587,2.1317458,1.265986,1.9825208,2.02657,1.1832403,0.93713284,2.2551398,1.1820118,0
1.3410119,1.2460115,0.9699249,2.4361606,1.6735946,1.9801141,2.3848238,1.3494542,1.945788,1.5937963,2.3776567,1.4785258,1.3817549,2.4583414,1.7418506,2.207786,1
1.8314897,2.0549076,2.051014,1.779924,1.7430965,1.7413756,1.4497311,1.8797073,2.0458677,2.4254947,1.3286711,1.8259304,2.0807967,1.8595421,2.2784111,1.9012532,6
1.533818,1.1599793,1.9886681,1.718751,1.291042,1.3909839,1.9755013,1.2766329,1.4423422,1.8765186,2.2704744,2.3997781,2.7096708,0.99685675,1.2431864,1.1262949,4
1.7326539,1.9302918,2.0449255,1.6115474,1.6898426,1.7226325,1.3854487,1.8052402,1.7281783,1.9568372,2.1629014,2.1909308,2.040554,1.4529179,1.9816667,1.5931045,5
1.6199268,2.0871859,1.9598322,2.1242056,1.6995386,1.6579788,2.1964166,1.7521697,1.9695028,1.893922,2.079285,1.973251,1.7166667,0.71293026,2.3134208,0.8794006,0
1.3943014,1.3026376,1.0361834,2.4622989,1.702082,2.0085192,2.2973785,1.3845638,1.8157955,1.4474587,1.9219075,1.6453494,1.3939464,2.2034,1.8657784,2.2019973,1
1.6652111,1.2993642,1.235907,1.0297647,2.1696503,1.8649895,1.6638912,1.894526,2.0773323,1.9232106,1.6142353,1.6849318,2.1776075,1.8691046,2.1531546,1.8905832,3
1.3370291,1.5646832,1.1479076,2.2993634,1.5874346,2.04926,2.1447344,1.4477631,1.8769345,1.5614046,2.354634,1.711258,1.5890388,2.466171,1.7469602,2.063175,1
1.9497927,1.344604,1.4370254,0.8275487,2.1488523,1.7007314,1.478153,1.9410008,1.954332,2.3270047,1.4131503,1.8840538,2.4590905,1.9414238,2.0194764,1.9998049,3
1.5557586,2.1013458,1.6781181,1.6131375,1.8197126,1.7126204,1.7394108,1.9731652,2.2397373,1.7930521,2.3062153,2.0530777,1.2149937,0.85658807,2.3772259,1.1574908,0
1.2840414,1.1270157,1.170669,2.4627664,1.5672265,2.1487634,2.3032823,1.224626,1.4988291,1.4778616,2.4167159,1.4493256,1.2339901,2.740133,1.8066849,2.2341986,1
1.6197386,1.3771652,1.9496603,2.051448,1.3582369,1.3772885,2.2085266,1.2521201,1.7382598,2.1052425,1.749319,2.0746324,2.7276816,1.5179292,1.3342277,1.4348638,4
1.7758998,1.3751848,1.4462645,1.0437112,2.0013676,1.7090399,1.6169385,1.8378522,2.239553,1.9551468,1.4023656,1.5850446,2.689008,1.8866881,2.239606,1.8239853,3
1.7682694,1.9778455,1.7458649,1.6196742,1.8693027,1.6427896,1.2130501,1.853931,1.8894264,1.9988935,1.2219416,1.7201517,1.7580231,1.4415879,2.353455,1.5357723,6
1.7227652,1.8546013,1.9878927,1.5777307,1.7688348,1.7196093,1.4448727,1.8301622,1.6887151,1.553159,2.621062,2.3909862,2.166608,1.356533,1.9150386,1.6824663,5
1.6643298,2.1255758,2.0020394,2.0066602,1.7770818,1.6115212,2.00917,1.7784373,2.6852348,1.447251,3.0260239,1.9369475,1.8371761,0.9315136,2.0848975,1.2305964,0
1.7321651,1.8433886,1.8152368,1.8128971,1.6828568,1.4003171,1.9945934,1.7429931,2.1037061,1.8982906,2.6260524,2.2151294,1.7679828,0.8208621,2.376971,0.9648302,0
1.7686675,1.1848352,1.435332,1.1901041,1.8294727,1.5591075,2.1986752,1.5922526,2.1455264,2.0020432,1.4466397,1.5973974,2.3498795,1.8528129,2.2949107,1.8885839,3
1.3600787,1.4261096,1.0679027,2.4099953,1.6155992,2.1486413,2.399033,1.5900007,1.9016093,1.568393,2.6977518,1.4522547,1.4380107,2.764094,1.762124,2.241992,1
1.561977,1.130668,1.995692,1.719953,1.409357,1.3914346,1.9371521,1.3235883,1.555093,1.8987534,1.879351,2.1202254,2.4456766,1.3251892,1.3063074,1.3005157,4
1.5695413,1.1379472,1.9601383,1.947874,1.2977937,1.2910885,2.3364065,1.133787,1.796386,1.8754063,1.9917468,2.0782394,2.5265782,1.3019162,1.3347431,1.2128855,4
1.7717904,1.9306595,2.0816371,1.7231724,1.7198647,1.7341441,1.3667067,1.8364823,1.4812127,1.6841719,2.5337093,2.5679822,2.1405983,1.3780949,1.6553397,1.8532777,5
1.677406,0.96341246,1.3369325,1.376201,1.7956511,1.7902565,1.9218178,1.5152122,2.3074918,1.800615,1.5911883,1.6097746,2.373519,1.608222,2.2784576,1.5494356,3
1.7160037,1.9543552,1.7892203,2.0723495,1.6703334,1.6020513,2.0148973,1.756665,2.544605,1.5365599,2.2913816,1.8872652,1.4763318,0.62966835,2.3270824,0.55896205,0
1.7172632,1.7695434,1.821863,1.7897265,1.7166404,1.7010493,1.3451877,1.7994971,1.8075737,1.8143418,2.2911146,2.158772,2.051428,1.5882355,1.7626097,2.0197802,5
1.3735425,1.6587683,1.138638,2.3012042,1.5851257,2.0259871,2.1566157,1.471157,1.9177094,0.4464237,2.628962,1.7379798,1.0167207,3.1415925,1.4993525,2.281831,1
1.9270854,1.663464,1.7760978,1.5814053,1.7738649,1.7524297,1.3008888,1.8492512,1.6086935,1.4482011,2.5901303,2.5200403,2.2782507,1.1810269,2.0022967,1.298677,5
1.4659959,1.741733,1.2415831,2.2844489,1.5419074,1.8357655,2.430549,1.4606096,2.1306806,1.8598175,2.2601073,2.027763,1.5699148,0.9189487,2.2777731,0.9603897,0
1.6236556,0.7137854,1.1402891,2.0637724,1.48286,2.2633297,1.4010066,1.2200613,1.6611342,1.2353054,1.6291456,1.3821472,2.258152,1.0411304,2.3897953,2.0041041,2
1.638762,1.6043283,1.9771047,1.8282026,1.4633347,1.3764242,2.1853366,1.5287212,2.2520206,2.1524465,2.466912,1.961281,1.4796865,0.62461233,2.4712636,0.9950648,0
1.2269459,0.9804491,1.252316,2.22009,1.4247403,1.8893948,2.6417854,1.0631654,1.7234033,1.2698045,2.448701,1.7126824,1.3990237,2.7124238,1.7249825,2.1051173,1
1.575187,1.6444187,1.6891823,1.8998232,1.5095694,1.5862174,2.1702597,1.625367,2.028085,2.1646605,2.052414,1.883621,1.4131788,0.47680572,2.5210907,0.78329754,0
1.4180818,1.0992628,1.9079629,1.9541816,1.2754748,1.4095944,2.223977,1.1961246,1.5859925,2.009469,1.7888018,2.096232,2.6323924,1.2733128,1.1673725,1.2056328,4
1.3029711,0.5996524,1.0306679,2.2162347,1.7311491,2.5307338,1.4069242,1.2961416,1.3658695,1.3215549,1.6597717,1.6437341,2.1210108,1.1348075,2.1456492,2.1360223,2
1.8298823,1.9523553,1.9850202,1.80155,1.6975036,1.462323,1.7946385,1.807941,1.386114,2.8438945,1.3291827,2.3531404,1.5126054,1.2013531,2.3014612,1.7536387,6
1.7286491,1.7371615,1.8605328,1.188628,1.8123097,1.5932261,1.351967,1.8609679,1.3269616,1.1994197,1.4318277,1.9997908,1.94241,0.9274665,2.0302582,1.5683324,5
1.5511609,1.8449953,1.443946,1.9530811,1.7204605,1.7955035,1.9226004,1.804202,1.3020128,2.8069575,1.377851,2.420424,1.4731538,1.1203218,2.3345518,1.7031403,6
1.7696373,1.916321,2.0555115,1.5280428,1.6898596,1.6480852,1.6127006,1.9017074,1.5024315,2.4049985,1.3862405,2.546753,1.1450455,1.3569659,2.4801226,1.929135,6
1.688322,1.9757695,1.7962686,2.0094259,1.6377968,1.662414,2.0444176,1.6558132,2.1051874,1.5629705,1.9831624,1.9246476,1.4448347,0.9139235,2.2334747,1.0753727,0
1.7059265,2.0696847,2.0212655,1.9084097,1.6486577,1.5475014,1.9188395,1.8548002,2.4875546,1.5806878,1.8977244,1.6720237,1.443088,0.8516162,2.3275502,0.90618825,0
1.8375788,2.0269804,2.0485766,1.6679446,1.6992506,1.739511,1.0829549,1.8432369,1.3347299,2.4790845,1.3405622,2.2882574,1.477398,1.0120264,2.4064238,1.4791583,6
1.7414203,1.8738422,1.7882545,1.6883546,1.6392791,1.8350334,1.4757105,1.8223664,1.7358428,2.4349911,2.06909,2.513977,1.4813945,1.3725411,2.5130534,1.5434237,6
1.3580719,0.59137833,1.0080104,2.3537645,1.5437464,2.3382556,1.773026,1.2508727,1.3427234,0.94487536,1.5557694,1.9388695,1.9571285,0.92964697,2.142508,1.765241,2
1.4925991,1.39575,1.6826015,2.1154428,1.3961748,1.5774398,2.6543436,1.2817864,1.6125938,1.914897,1.8648013,2.0861335,2.5000072,1.2798188,1.2350874,1.2201118,4
1.5636554,1.8775233,1.6393694,2.074123,1.5558453,1.712435,2.2916856,1.506303,2.4061522,1.9595387,2.367499,1.830349,1.8883259,0.9778995,2.226216,1.017019,0
1.4673613,0.47218668,1.1507596,2.3653774,1.3911,2.3299217,1.6296886,1.087778,1.3416411,1.3577217,1.5190645,1.7323129,2.262556,1.0174788,1.9013352,1.7615628,2
1.77965,1.8723323,2.1260061,1.7783828,1.6472452,1.4840554,1.4350998,1.7833554,1.2957238,2.5411568,1.4383106,2.373925,1.5259285,1.1223391,2.3297677,1.6487296,6
1.4858375,2.0054069,1.5596237,1.8934026,1.7781762,1.4801146,2.4027514,1.6949168,2.5568466,2.030559,2.3087533,1.7617824,1.6577485,0.80101967,2.4379988,0.8438595,0
1.5354915,1.6913594,1.7236359,1.9551642,1.5173373,1.5955181,2.4964526,1.5567151,2.5067596,1.3454516,2.5573301,2.006953,1.4659604,0.7233011,2.2554312,0.7110911,0
1.4802997,0.36873567,0.9647147,2.28473,1.5254414,2.3117564,1.6172291,0.9747763,1.5827162,1.0932662,1.7421739,1.4738165,2.3898492,0.87255824,2.133407,1.6950623,2
1.7280688,1.3569236,1.4688461,1.2377133,2.0004954,1.8314053,1.4886731,1.7942511,2.1589074,2.1892507,1.3794429,1.6964519,2.6770422,1.959258,2.1561384,1.9998903,3
1.8026944,1.9116755,1.863226,1.6050229,1.7312857,1.7635804,1.4645463,1.7722843,1.619336,2.9035878,1.056196,2.1934505,1.6565112,1.3543043,2.5260553,1.527353,6
1.7235854,1.3728054,1.3136318,1.0326575,2.0958927,1.7501912,1.6409808,1.8653939,2.342771,1.814468,1.8280603,1.6707367,1.5221627,1.5603877,2.1135979,1.5420069,3
1.3363777,1.0496639,0.81963485,2.6384246,1.5739801,2.302871,2.1996217,1.1845847,2.129615,1.0652264,2.3418834,1.3476293,0.9970205,2.6441631,1.5783215,2.418257,1
1.4944272,0.4732408,1.1581976,2.0490754,1.6139694,2.2954264,1.3483453,1.2855597,1.4829049,1.2078154,1.7872227,1.8443598,2.0321765,1.0987412,2.1812065,1.9197109,2
1.7188562,1.2933924,1.2742543,0.85990614,2.1864672,1.7222581,1.731631,1.8722184,2.3560731,2.0312111,1.5395329,1.6469835,2.7538602,2.06311,2.062513,2.0262434,3
1.6729311,1.8104707,1.8435411,2.0569022,1.6268942,1.6130024,1.8365844,1.5876703,2.3136287,1.9678546,2.5213714,2.0332353,1.7287012,0.67980576,2.3539922,0.68418866,0
1.492039,0.019442834,0.9650976,2.4098847,1.5930643,2.5046332,1.3754605,0.9806928,1.5444727,0.973189,1.4344925,1.301741,2.2136395,0.8247997,2.2299266,1.8930728,2
1.5968246,1.9139416,1.7412393,2.0426407,1.665285,1.5684845,2.122038,1.6880896,1.9091588,1.705652,2.3829408,2.1498842,1.9546967,0.6533411,2.0883288,0.5851305,0
1.7165234,1.7757378,1.7849436,1.9859674,1.635952,1.7113076,1.8674877,1.6689501,2.4383378,2.1257067,2.293582,1.7233388,1.8719727,0.71856314,2.4010022,0.8240218,0
1.6979141,1.5768865,1.6457975,1.2255551,1.9987584,1.7483962,1.4163506,1.8537139,2.2338014,1.9481508,1.6509935,1.684421,2.323761,1.9876376,2.0627308,1.9709113,3
1.651602,0.86751103,1.4807782,2.285725,1.5475096,2.2928967,1.2845321,1.3413389,1.4035963,0.8350402,1.5748463,1.730452,2.1076105,0.82226616,2.1296976,1.7136678,2
1.7931716,1.969469,2.0491493,1.5808811,1.7247951,1.679507,1.3894212,1.8707346,1.2928568,2.3981972,1.7836037,2.7316072,1.4789171,1.1761118,2.4013102,1.6286641,6
1.5812241,1.9070442,1.7972245,1.9171278,1.657642,1.7542037,1.9932276,1.6968817,2.2495406,1.9777124,2.343589,2.0029705,1.5488266,0.92498267,2.337132,1.0155336,0
1.6826893,1.6562347,1.977081,1.6932806,1.7177833,1.8303708,1.2717153,1.6748006,1.9862312,1.7991122,2.3967698,2.0974424,1.8695153,1.3786005,2.1178503,1.7253435,5
1.4783461,1.4709252,2.0624986,2.0223918,1.4241542,1.3189325,2.2719803,1.2086282,1.8676571,1.8791106,1.6856614,1.9121437,2.4781783,1.3225241,1.3169042,1.0364602,4
1.7484832,1.055389,1.521143,1.0272892,1.8860708,1.6184057,1.7024041,1.7175884,1.963354,1.9800555,1.5367968,1.8013285,2.3492556,1.8640031,1.9765673,1.8160474,3
1.8537048,1.9561292,2.0259786,1.4897112,1.7103158,1.7485543,1.1271087,1.835703,1.6761221,1.5562717,2.1533487,2.1906855,2.0339537,1.4412754,2.0545812,1.6772038,5
1.8018478,1.8144221,2.0715888,1.5766679,1.8000451,1.6595421,1.2184252,1.8167102,1.7681764,1.5653076,2.6487992,2.3415833,2.0520737,1.4247317,1.8752127,1.8901426,5
1.9300184,1.8542466,1.862784,1.3424098,1.8440189,1.7082704,1.1861365,1.8996238,1.1102574,2.720859,1.497508,2.5233893,1.6997427,1.0745338,2.1824431,1.6082069,6
1.7219576,1.7601882,2.0718825,1.5499231,1.6683222,1.7124935,1.0232898,1.6742331,1.6135054,1.5567982,2.4237003,2.4182835,2.0320437,1.4856577,1.9246172,1.7641904,5
1.558968,1.4091196,1.9980736,1.8964119,1.391458,1.2754155,2.242653,1.3282315,2.3933947,1.9850996,1.6626201,1.5447834,1.463873,1.0420413,2.49661,1.0587499,0
1.7860109,2.0158622,1.9645913,1.750838,1.7558557,1.7605755,1.6747509,1.7603892,1.7649742,2.6498158,1.4711884,2.17986,1.540092,1.4042569,2.4537232,1.4885789,6
1.4576668,0.28167102,1.024696,2.2299852,1.4747899,2.5436962,1.1852329,1.0200462,1.4171159,0.85604817,1.5126429,1.816743,1.9152434,0.83270234,2.1767766,1.7445716,2
1.4524386,1.0367523,2.0042741,1.8760674,1.2027645,1.2922496,2.4811285,0.8908523,1.8261306,1.9924836,1.6908324,1.9952362,2.619152,1.4389821,1.2987893,1.2137676,4
1.8797439,1.304151,1.5612626,1.1246442,1.9908748,1.6220878,1.724904,1.8181266,1.8958519,2.5128613,1.2088945,1.9542667,2.0202568,1.8315574,2.3884416,1.8626553,3
1.6247541,1.3498815,2.2252808,1.7733085,1.284648,1.173301,2.0599132,1.211116,1.6952643,1.9899362,1.9659321,2.110999,2.1583443,1.5447868,1.6547196,1.6014942,4
1.4437207,0.7735227,1.1876342,2.362889,1.3107637,2.1937213,1.7489848,1.0716681,1.4328388,1.0752355,1.6689605,1.7662027,2.0659432,0.9491961,2.1709766,1.8355672,2
1.547144,1.0656145,2.091903,1.7995765,1.2930948,1.2463166,2.0924926,1.1769258,1.573734,2.0498028,1.8103058,2.1421812,2.7647693,1.2128066,1.0825961,1.1486751,4
1.4920431,1.6249269,1.4615679,2.2228777,1.6009971,1.8348376,2.4280117,1.5630116,1.7279958,1.2547584,2.3350468,1.4701071,1.1627204,2.678706,1.7225227,2.2763896,1
1.5453229,0.8743732,1.1855999,2.3173575,1.4291093,2.2949455,1.5231287,1.1823217,1.4516184,1.0911584,1.6795377,1.638981,2.1595557,0.96058756,2.1613393,1.920181,2
1.6768289,1.4227402,2.3176913,1.7716631,1.3167468,1.2569102,1.9108373,1.3128242,1.4053137,1.5810446,1.7882844,2.2182343,2.2029421,1.2401543,1.7634754,1.4189054,4
1.3118169,0.583573,0.84678775,2.4984026,1.5314132,2.525327,1.6622454,1.0468144,1.2740655,0.94209635,1.4617904,1.9464754,1.9157151,0.83579046,2.1718242,1.7386878,2
1.8270454,1.799851,2.3074317,1.5635809,1.6007825,1.402808,1.5532027,1.7632852,1.5009329,2.4726434,1.3006922,2.2878275,1.5025797,1.020598,2.4124875,1.201275,6
1.478717,1.1050639,1.8643986,1.4651407,1.5712954,1.2683094,1.8331388,1.1895434,1.2601886,1.5727361,2.081249,2.454827,2.434822,1.052199,1.6988536,1.21878,4
1.2579867,1.4446485,1.1586082,2.4807813,1.5346369,2.0203862,2.28928,1.4338746,1.5398875,1.3227729,2.19897,1.2862293,0.97824055,2.6831243,1.8018903,2.396868,1
1.809929,1.2438022,1.4459057,0.8785779,1.9809358,1.6890576,1.6071805,1.7720817,2.1509166,2.1079524,1.4588126,1.6708043,2.4576714,1.9341022,2.2237492,1.9386319,3
1.719437,2.0088813,1.820519,2.0030093,1.6468539,1.6339937,1.9700612,1.7216197,2.556299,2.0113573,2.2728875,1.7317773,1.7959015,0.72458994,2.431635,0.6730941,0
1.5313537,0.47222438,1.0313109,2.2894356,1.4091176,2.4318426,1.3695242,1.0029622,1.9261988,1.0597209,1.6022286,1.5353905,1.7790834,0.73407215,2.340939,1.3415102,2
1.23579,0.25028485,1.0326664,2.376781,1.404859,2.2634168,2.094743,0.8314688,1.4290957,0.94473714,2.0344002,1.9568346,2.0842326,0.90673864,2.326822,1.9555293,2
1.5288892,1.7653481,1.3839447,2.0664134,1.6379571,1.8446325,2.3581576,1.601249,2.1121736,2.3287265,2.4157195,1.8028926,1.9218713,0.19663726,2.3737712,0.5736402,0
1.4177928,1.4592046,1.3153272,2.3327873,1.6063555,1.8411083,2.2770867,1.447112,1.754243,1.6091737,2.2248614,1.6157478,1.4921365,2.397046,1.8114923,2.1126115,1
1.4287257,0.3781964,1.1382747,2.555431,1.5094101,2.462997,1.3178061,0.9947281,1.3997575,1.2608645,1.8515129,1.6302588,2.3221602,0.7280675,2.3034742,1.8737352,2
1.7769153,2.0381546,1.9356555,1.5845993,1.7251271,1.7353752,1.3890699,1.9443974,1.7005603,2.4919717,1.7883475,2.3374128,1.4205298,1.1855317,2.541301,1.3582767,6
1.3151927,1.4885871,1.2347567,2.353843,1.5259507,1.9822664,2.50842,1.412011,1.3423021,1.6231719,2.7566926,1.2221193,1.09159,3.024432,1.8638697,2.3216314,1
1.5118947,1.4398972,1.4902837,2.3100872,1.5573844,2.2710836,1.5816729,1.4210275,1.5266006,1.2707418,1.807964,1.5635633,1.9935412,0.6858269,2.4792402,1.9876966,2
1.3953512,1.278666,1.3330487,2.4716017,1.3566185,1.9654146,2.504128,1.248207,1.6924913,1.1079046,2.518299,1.9285222,1.5356493,2.761316,1.678466,2.0674553,1
1.7896913,1.7563349,1.8322359,1.5364785,1.6578258,1.7381097,1.191772,1.7409725,1.391218,2.652998,1.8862922,2.6941829,1.4761645,1.1489727,2.4980857,1.5344713,6
1.4958283,1.2086246,1.9324515,1.8790951,1.1241783,1.4199257,2.2924967,1.0365932,1.5395277,1.9451164,1.6756641,2.0252156,2.5558703,1.1979184,1.1756824,1.1023526,4
1.7213837,0.9195643,0.90256685,0.5987887,2.265221,1.7254826,1.8884609,1.7645415,1.8897994,2.148575,1.5334848,1.8919852,2.5302317,1.8792547,1.8982167,1.8851807,3
1.7139323,1.91348,1.938482,1.8448482,1.6914496,1.6623096,1.8775765,1.7274779,2.0158372,2.0165064,2.169423,2.1844506,1.110011,0.6055668,2.5305328,1.1401894,0
1.6115167,2.0225143,2.0294926,1.5688022,1.8430862,1.4793948,1.219591,1.9217827,1.4425691,2.5751317,1.5966697,2.3594074,1.6850505,1.2315254,2.237173,1.377331,6
1.3721675,0.8709344,0.98562306,2.5106318,1.5178035,2.3107271,2.1438096,1.2409238,1.271034,1.1370261,1.368869,1.8743156,1.8004805,0.9329196,2.1751535,1.9260083,2
1.32519,0.8892438,1.1946644,2.201506,1.3880656,1.8574739,2.455292,1.1037588,1.8396177,1.5080528,2.17171,1.3979809,1.2479737,2.43731,1.7606959,2.2912881,1
1.616674,1.9946166,1.7468822,1.9905365,1.6370424,1.6451747,2.2942553,1.5956098,2.032467,2.0636532,2.251727,1.9550105,1.7275541,0.92010456,2.243115,1.0030907,0
1.6774856,1.69776,1.7259818,1.6766516,1.6286899,1.753073,1.2152833,1.6970017,1.7706345,1.5565183,2.445298,2.3598363,1.9923601,1.3404264,2.0975997,1.5550663,5
1.6619376,1.6658468,1.8185184,1.6272054,1.5948154,1.704693,1.1205357,1.6684746,1.5854287,1.8051124,2.4577746,2.5196,1.9429216,1.4506302,1.8903866,1.8810135,5
1.7691731,1.8355254,1.7300456,1.5104895,1.9602982,1.6427208,1.7470098,1.8159235,1.3242066,1.2582145,2.1768737,2.4451377,2.245162,1.1182595,2.03479,1.5357597,5
1.5169611,1.75752,1.6127355,1.9157066,1.7982601,1.6901833,2.1921885,1.6793301,2.0987744,1.985806,2.3669467,2.1404803,1.3988017,0.6901266,2.4611654,0.9574587,0
1.6110905,1.3136895,2.1916206,1.8088439,1.2157779,1.2145386,2.169748,1.1116253,1.7759789,1.9398607,1.6053091,1.9447141,2.1886764,1.3231697,1.4558933,1.1880759,4
1.3318812,1.4935315,1.1762565,2.4074259,1.5754893,1.9281629,2.6205256,1.4245013,1.6669075,1.025478,2.239634,1.3515106,0.876496,2.7571127,1.7341347,2.4213088,1
1.7562742,2.0921936,1.9958409,1.7226604,1.7308168,1.7195919,1.6234678,1.9073793,1.4981102,2.7749276,1.308981,2.2641144,1.4257758,1.1124547,2.4710467,1.5698606,6
1.0206504,1.0065895,1.032447,2.6619208,1.3808913,2.0896852,2.8559265,1.0172135,1.918307,1.7084439,2.405328,1.5511389,1.5669671,2.4378512,1.8223021,2.1566186,1
1.8127719,2.2454257,1.9979331,1.6953895,1.8234506,1.6968608,1.5000538,2.1336071,1.508813,2.1786354,1.6406685,2.3622754,1.5254323,1.3800601,2.2934337,1.7576033,6
1.6938039,1.8242702,1.5735403,1.8805653,1.6043826,1.8342574,1.8547025,1.6399337,1.5650691,1.6631764,2.1874602,2.3236833,2.0987873,1.3349168,2.0367978,1.5854383,5
1.8045241,1.1715819,1.2389985,0.77266335,2.1848521,1.6679876,1.6703953,1.8099512,2.0235944,2.3327441,1.4822847,1.8872691,2.387758,1.9939928,2.0642223,2.0104501,3
1.376452,0.8597917,1.9768674,1.9452244,1.212716,1.3216006,2.4384186,0.7922416,1.6029495,2.0980399,1.4220313,2.0177913,2.3028688,1.192413,1.4755218,1.0770948,4
1.5027839,1.8634778,1.7980914,1.9110527,1.7137275,1.8114306,1.7655941,1.647567,2.5294507,2.0059443,2.6427455,1.9138145,1.6882738,0.7121173,2.4270632,0.99291885,0
1.4383354,0.9531979,1.1467497,2.2396545,1.5751927,2.1983263,1.6700075,1.4243709,1.3115683,1.2034116,1.6636099,1.7606171,2.167591,0.62836164,2.2535625,1.6689836,2
1.6789076,1.1829667,1.1351457,0.7668519,2.228316,1.6971513,1.8322055,1.8429075,2.1228886,2.3184884,1.4102243,1.7382001,2.3139336,1.9554228,2.280517,1.9665891,3
1.5098298,0.5688003,1.222887,2.1037612,1.5664481,2.2682488,1.397436,1.266148,1.2168006,0.8173605,1.3574969,2.0645502,1.7010055,0.8432404,2.200744,1.8542411,2
1.4285203,1.3108078,1.5841577,2.1800783,1.4606755,1.6384704,2.513028,1.3821975,1.7802689,1.0546955,2.2246099,1.5465418,1.1027739,2.638828,1.7205436,2.2920146,1
1.2801294,1.4182113,1.1502297,2.4266691,1.5331692,1.9274889,2.6595862,1.3773524,1.8491498,1.5963439,2.1367037,1.5380819,1.4271816,2.321536,1.7952203,2.1825871,1
1.3943393,1.4534615,0.83212966,2.6045365,1.5049525,2.1114714,2.7057388,1.423975,2.1047056,1.6489223,2.4500487,1.503877,1.5158913,2.4065516,1.7874837,2.2399907,1
1.371398,0.40498567,0.93797576,2.236971,1.5541661,2.4994736,1.472219,1.2385255,1.3014034,1.0664237,1.654691,2.0068827,2.1069977,0.97689193,2.1027381,1.699987,2
1.7819792,1.1822525,1.2278938,0.8951179,2.1454453,1.7435659,1.6815509,1.7764661,2.5082018,1.8010707,1.3521285,1.430477,2.6575823,1.753318,2.2925224,1.71579,3
1.4458956,0.31708953,1.2011433,2.2450738,1.4771764,2.3398685,1.3645589,1.0138632,1.3552308,1.0973336,1.2682253,1.8786871,1.6268858,0.8424282,2.2152221,1.8032728,2
1.7207384,1.2045988,1.1623842,0.9265063,2.1541593,1.6892806,1.7175307,1.9299558,2.4147348,2.1607375,1.5110918,1.685966,2.2168603,2.1007977,2.0213761,1.9839954,3
1.5357242,1.9053875,1.6086532,2.1998267,1.5359498,1.7294917,2.278609,1.6693199,2.4848053,2.156974,2.0470047,1.6138152,1.8825173,0.8328734,2.5919669,0.83911157,0
1.7646445,1.775415,1.938921,1.784174,1.6297014,1.7571677,1.4383065,1.7185544,1.7316337,2.441629,1.7741477,2.2464614,1.4710555,1.2443912,2.485038,1.4030782,6
1.4881492,0.9203882,1.9023764,1.7835975,1.2878437,1.1956141,2.4618597,0.94892645,1.4313219,1.4293839,2.1784382,2.365517,2.4859483,1.0823677,1.5818399,1.1025591,4
1.4723351,1.0707717,2.1772184,1.7619228,1.2189943,1.151879,2.2478685,1.0542328,1.7890128,2.007061,1.6134964,1.9810227,2.6461568,1.3813171,1.2424064,1.1381767,4
